clean_text,label
good morning twitter make today a positive one if you can t do that beat up as many meanie faces as possible also i hate flappy bird,0
beanies cumming real soon,0
rt friends a proud hindu n shivsainik brother shri ramesh jadhav was murdered by jihadis plz help trend,0
rt females always talk about how on point their nails and eyebrows are okay bitch your personality is still shit though,1
one man s trash is another man s wife,0
rt were you expecting anything short of fireworks in his final homestand,0
rt been trynna catch up witchu pussy,1
rt i just roasted a hoe,1
i need to stop being a little bitch lol,1
lol thots be like rt only great thing these bitches can offer,1
yas bitches yas,1
like i said i might have to check but i m just not sure bird shot counts as getting shot,0
rt hell yea bitch,1
i m sick of dudes posting videos of them singing on vine do that shit in the shower or something fags,1
you far asf too nigguh,1
can t tell if mexico has been impressive or if brazil has just been trash today,0
rt even shorter charlie sheen your move mel gibson,0
rt i still laugh at maniac being scared of needles i bet he was crying like a bitch when he got his gay ass tat,1
thirsty bitches lt lt lt lt not attractive,1
rt you think she bad well my bitch meaner,1
rt worst tweet ever pr pro manages to sound racist mock aids in a single tweet,0
rt the karma of fucking over a good girl is the bitch you end up with,1
i hate when bitches post pictures with other cute bitches and don t tag em in it that s low key very selfish as fuck,1
the trash wheel has a twitter and googly eyes,0
u think them nigs u with is with u,1
that would cripple our military,0
rt dr suess made his own words to rhyme off of nigga was trash i hated them books as a kid,1
rt there s a bitch on twitter with k followers but she drive this,1
cousins looking for bitches i hope rt the fuck is this,1
dad brought me home a watermelon eegee but i don t like it so it s going in the trash,0
i want my poms back lmfao,0
rt i hate seeing a nice fee wit a weak nigga be like girl yu retarded r sumn uon know yu cud have me,1
jon stewart takes a crack at stupid teabagger moron rick perry and his gay alcoholism commments,1
ahahahh ping pang pow how u like me now shouts out my bro dre hogg style ent uza fool dis,0
rt it s the best thing ever driving past crowds of people at shows and seeing bandannas coloured hair sos shirts that you ve made o,0
this van cleef and arples bitch at starbucks needs to back the fuck up out of my space in line,1
yankees playing tonight in the bronx rd game of the current series against the diamondbacks,0
let s cripple the vanity industry how actually start liking who we are and how we look,0
rt i been getting money i ain t worried bout a ho no matter the occasion i ma always get the dough,1
good morning charlie,0
rt diplomatic trolling russian embassy mocks nato s satellite pictures,0
so real it s unreal lol,0
we need hoes,1
whaaaaaat lmaooo that s why i luv u fat bitches cuz y all got some big ole titties and phat booties,1
fight night tonight go cotto smack that pompous cunt down in front of millions,1
fake bitches,1
at my nicca,0
go be cunt somewhere else,1
imma get home around problem is it s a coon leaving the bar that drank shots of crown royal think he still can drive,1
rt farra from teen mom has sex tapes on pornhub lmao hoe ass,1
rick is not a bitch,1
u of a hoes w the booties hangin out,1
my guy is a maine coon and a total cuddle bum every one that i ve ever met has been super friendly,0
u still a mutt tho lol,0
ho ho ho,0
fucc u primo aint nobody ask u fav dink lies,1
rt pussy still taste like mcdonald s fries rt i eat pineapples everyday they so good,1
rt cranberry juice niggah cranberry with vitamin c you ll piss it out,1
little sissy bitch,1
king ti vs tip and that troubleman albums all trash,0
can charlie crist pull one over on rick scott well he did pull one over on dems tonite,0
rt muslim group slaughters children in nigerian school children burned alive shot amp slit throats tried escape,0
can someone treat me to some grub i m broke bitch over here,1
you kno i love stuffed clams bai,0
rt confused are lefties using the hashtag to mock the bridge situation as frivolous or seriously equating the t,0
french word for potato translates as earth apple banana is long yellow tree apple submarines are big wet hollow kaboom apple,0
almost half of north american bird species threatened by climate change,0
time to start an army of hoes,1
his defense is trash and he s been rocked by jesus soto karass and diego chaves,0
don t yell at me i love both of the evolutionary lines despises the trash buddies,0
i almost stepped on a bird running around the floor ah they are so creepy,0
nah these hoes dms broke tho,1
i literally just told to his face how trash he is at the shop in hooping,0
national review calls marriage lawlessness,0
virtually zero protections for lgbtq persons in alabama not a lot of acceptance either think about queer alabamian kids today,0
what if i talked ghetto lol i d be so annoyed of my self,0
i can only hope charlie strong,0
let a niggah try me,1
rt last retweet you bitches be confused,1
rt as a woman you shouldn t complain about cleaning up your house amp as a man you should always take the trash out,0
ling ling krunkchip,0
its perfection my brain crossed wires or something i dont know why i came up with concentration maybe the ghetto one,0
only honkies,0
rt one more from yankees wouldn t be letting polanco sit in minor leagues because they re all about w,0
marshall law whatever you coon,0
rt vice president biden amp his wife are in florida today to stump for democrat charlie crist in his bid for governor,0
so much more going on but hypocrisy doesn t sit well with me my redneck family from central illinois more black then bieber,0
and he whips mommy with the belt they have not arrested this black womans real nigger yet she got what she wanted death,1
girls the days be confused hoes ain t nobody got time fo that,1
a box full of yellow crayons,0
rt when you see bae retweet or mention some hoe,1
rt kissing a girl you you actually really like feels better than fucking a sloppy hoe,1
i wish hoes didn t bore me i wouldn t have this problem and would shop at hoes r us every day,1
rt reds fan snags foul ball gets shoved by player flips bird becomes true american hero,0
to my niccas,1
just cleaned my fingernails with a knife,0
if you hoes stop shaving i m running around spraying nair on all of y all,1
your welcome my nig,1
rt should of been a cork sole rt why is there no cork on the wtl xi,0
rt royal city of the kushite kings at meroe sudan near river nile it was the seat of the rulers who occupied egypt,0
rt bitch,1
rt they sound like soulless cunts,1
bitches get cut off everyday b,1
rt elect democratic nominee charlie hardy to u s senate defeat tea mike enzi,0
post a picture of that pussy get likes,1
you re all just crows on the power lines,0
if this bitch hangs up on me one more time,1
rt a side bitch made this,1
rt no time to play wit bitches,1
hello new followers i am anime loving nigger who is too poor to afford a laptop resulting in being a mw theater player for darth,1
rt i have a pink fuzzy one amp a silky silver one bathrobes are a wonderful thing,0
lol that s some hoe shit,1
apparently not wanting to trade your nitro m in csgo makes you a collossal faggot,1
jus need a bad bitch thats gone always hold me down,1
diaval gets a pass by virtue of mostly being a bird,0
so was slavery prohibition and not letting women to vote segregation jim crow laws etc etc i can do this all day lol,0
rt these bitches so phoney,1
el negro,0
johnny manziel just flipped somebody the bird,0
i volunteer to be guinea pig and help test it out,0
rt watching the innocence of muslims that dude who played muhammed must be getting a ton of pussy now,1
rt what straight guys take a picture of themselves naked in a hot tun what fags,1
